0,2
0,12
0,13
0,16
0,25
0,47
0,50
0,59
0,82
0,97
0,106
0,202
0,243
0,283
0,311
0,340
0,377
0,404
0,432
0,478
0,610
0,611
0,670
0,703
0,751
0,808
0,879
0,1137
0,1148
0,1156
0,1174
0,1258
0,1327
0,1368
1,11
1,25
1,33
1,94
1,196
1,212
1,297
1,752
1,1054
1,1337
1,1344
2,1
2,14
2,50
2,76
2,98
2,115
2,283
2,317
2,409
2,426
2,445
2,473
2,610
2,751
2,780
2,1225
3,6
3,16
3,60
3,65
3,76
3,165
3,190
3,208
3,252
3,276
3,321
3,355
3,541
3,568
3,620
3,781
3,792
3,903
3,949
3,1454
4,119
4,189
4,191
4,206
4,775
5,82
5,124
5,715
5,1032
5,1216
5,1313
6,2
6,19
6,49
6,94
6,201
6,203
6,352
6,384
6,410
6,423
6,524
6,562
6,601
6,680
6,827
6,835
6,949
6,1289
7,166
7,200
7,984
7,1223
7,1433
8,5
8,71
8,146
8,190
8,387
8,435
8,491
8,797
8,905
8,1125
9,7
9,111
9,472
9,944
9,1394
10,39
10,94
10,404
10,590
10,1429
11,48
11,88
11,97
11,189
11,844
11,1324
11,1360
11,1429
12,9
12,48
12,87
12,89
12,212
12,245
12,248
12,434
12,495
12,583
12,598
12,662
12,663
12,808
12,836
12,1044
12,1125
12,1409
12,1462
13,101
13,189
13,194
13,437
13,571
13,628
13,754
13,791
13,861
13,937
13,1169
14,3
14,15
14,18
14,25
14,96
14,165
14,190
14,249
14,270
14,383
14,1330
14,1385
15,13
15,115
15,143
15,445
15,481
15,566
15,938
15,1057
15,1125
16,112
16,224
16,491
16,890
16,1412
17,48
17,50
17,147
17,1064
18,8
18,14
18,52
18,95
18,190
18,375
18,399
18,667
18,678
19,41
19,79
19,375
19,429
19,586
19,677
19,773
19,849
20,9
20,12
20,315
21,223
21,890
22,367
23,0
23,430
24,14
24,27
24,30
24,39
24,50
24,84
24,88
24,136
24,295
24,775
24,785
24,874
25,135
25,153
25,167
25,213
25,283
25,401
25,754
25,797
25,822
25,830
25,1126
25,1154
26,96
26,117
26,1010
26,1078
26,1218
26,1289
26,1313
27,14
27,81
27,289
27,434
27,475
27,565
27,857
27,920
27,1268
28,388
28,470
28,696
28,1440
29,106
29,199
29,270
29,388
29,401
29,937
30,14
30,27
30,123
30,133
30,150
30,289
30,394
30,434
30,804
30,857
31,12
31,568
31,881
32,112
32,154
32,442
32,753
33,47
33,189
33,334
33,375
33,476
33,603
34,100
35,24
35,59
35,94
35,141
35,381
35,401
35,470
35,478
36,9
36,874
36,943
37,94
37,135
37,197
37,217
37,751
37,1059
37,1139
38,7
38,101
38,252
38,400
38,562
38,801
38,844
38,1045
39,35
39,1218
40,750
40,943
40,1150
41,12
41,53
41,797
42,1150
43,49
43,754
43,1316
44,189
44,307
45,247
45,914
46,382
47,3
47,101
47,157
47,235
47,262
47,283
47,459
47,475
47,751
47,775
47,797
47,892
47,937
47,967
47,1038
47,1136
48,74
48,189
48,216
48,492
48,848
48,1128
48,1172
48,1371
49,35
49,167
49,471
49,845
49,942
49,1227
50,0
50,33
50,150
50,508
50,580
50,764
50,773
50,863
50,939
50,949
50,980
50,1125
51,132
51,912
51,993
52,0
52,211
52,377
52,820
52,984
53,55
53,306
53,380
53,1066
54,3
54,26
54,378
54,566
54,915
55,6
55,239
55,628
56,949
57,50
57,750
57,808
58,129
59,24
59,27
59,224
59,564
59,761
59,1084
59,1136
59,1230
59,1249
60,0
60,101
60,603
61,96
61,445
62,17
62,283
62,869
62,939
62,949
63,199
63,384
65,464
65,759
66,10
66,380
68,844
68,1416
69,797
71,246
71,281
71,381
71,390
71,404
71,431
71,475
71,704
71,829
71,1034
71,1038
71,1163
71,1265
72,99
72,141
72,361
72,666
72,876
73,0
73,571
74,100
74,964
74,1180
74,1219
74,1267
75,11
76,79
76,785
76,1331
77,712
79,97
80,762
80,844
81,119
81,246
81,471
82,158
82,287
82,352
82,572
82,666
82,961
82,1335
83,562
83,665
84,38
85,3
85,11
85,33
85,191
85,918
86,1
86,479
86,895
87,49
87,1218
89,431
90,237
91,169
92,517
94,0
94,13
94,14
94,48
94,83
94,107
94,194
94,212
94,216
94,247
94,341
94,807
94,1248
95,175
95,393
95,859
95,894
95,955
95,1152
95,1417
96,24
96,132
96,144
96,202
96,205
96,378
96,497
96,750
96,759
96,841
96,937
96,1444
97,8
97,85
97,169
97,684
97,759
97,784
97,1177
98,117
98,141
98,147
98,183
98,188
98,197
98,218
98,399
98,470
99,470
99,771
99,883
99,1127
99,1202
100,3
100,109
100,218
100,299
100,328
100,721
100,868
100,1242
100,1351
101,117
101,426
101,434
101,435
101,516
101,634
101,879
101,1043
102,16
102,188
102,205
102,750
103,95
103,311
103,422
103,625
104,91
104,767
104,855
106,3
106,39
106,52
106,73
106,157
106,159
106,217
106,369
106,516
106,859
106,979
107,101
107,470
108,569
109,13
109,48
109,205
109,377
109,428
110,0
110,173
112,0
112,19
112,52
112,109
112,194
112,359
112,389
112,498
112,751
112,850
112,1132
113,12
113,191
113,568
115,203
116,98
117,0
117,18
117,50
117,59
117,98
117,235
117,437
117,568
118,199
118,542
119,188
119,290
119,874
119,1010
120,26
120,27
120,49
120,295
120,404
120,609
120,800
120,879
121,10
121,25
121,195
121,939
121,1091
122,563
123,434
123,612
123,868
124,16
125,130
126,422
128,281
129,113
129,332
129,693
130,400
131,25
131,785
131,916
135,72
135,240
136,750
139,16
139,1466
141,25
141,95
141,202
141,587
141,830
141,878
141,891
141,927
141,1080
141,1087
142,8
142,57
142,205
142,376
142,378
142,399
142,414
142,609
142,657
142,1223
143,405
144,415
144,955
145,20
145,24
145,1158
146,967
147,0
147,23
147,82
147,191
147,516
148,6
148,846
148,1364
150,450
153,68
153,126
153,226
153,385
153,419
153,422
153,601
153,762
154,395
155,72
155,422
155,586
155,874
156,79
156,297
156,382
156,478
157,38
157,98
158,1078
160,803
162,31
162,190
162,753
164,423
164,540
164,937
165,403
165,674
165,751
166,30
167,8
167,74
167,378
170,25
172,11
172,161
172,539
172,709
172,1008
172,1031
173,1150
176,25
179,259
180,580
180,1150
182,590
183,26
186,50
188,55
188,103
188,136
188,139
188,153
188,194
188,201
188,238
188,247
188,284
188,328
188,377
188,401
188,754
188,763
188,797
188,831
188,846
188,1025
188,1040
188,1148
188,1149
189,16
189,53
189,219
189,497
189,577
189,735
189,896
190,237
190,410
190,786
191,109
191,235
191,299
191,302
191,341
191,391
191,756
192,98
192,101
194,0
194,71
194,136
194,252
194,307
194,765
194,870
195,2
195,6
195,48
195,203
195,381
196,569
196,779
197,112
197,205
197,305
197,455
197,483
197,987
197,1044
198,312
198,797
198,822
198,860
199,39
199,50
199,69
199,117
199,132
199,317
199,434
199,568
199,750
200,56
200,71
200,230
200,481
200,762
201,284
201,1373
202,15
202,75
202,142
202,503
202,629
202,762
202,792
203,2
203,11
203,50
203,244
203,586
203,635
204,264
204,615
204,927
204,1376
205,48
205,329
205,996
207,18
207,319
208,451
208,610
208,1126
209,94
209,617
209,938
210,100
210,188
210,762
210,1365
211,35
211,72
211,757
212,8
212,352
212,428
212,475
213,199
213,311
213,328
213,965
214,375
214,814
214,838
214,1081
215,846
216,282
216,1125
217,0
217,221
217,500
217,1010
218,191
218,369
218,870
218,1128
220,401
221,399
223,5
223,7
223,33
223,59
223,422
223,1360
224,407
224,413
224,1149
224,1207
224,1253
225,2
225,18
229,6
229,214
229,627
229,893
229,903
229,1311
235,0
235,11
235,66
235,220
235,238
235,412
235,669
235,949
236,14
236,179
236,389
236,618
236,939
237,177
237,313
237,442
237,892
238,47
238,167
238,861
238,1324
240,26
240,158
240,381
240,399
240,407
240,780
241,1078
241,1315
243,47
243,239
243,466
243,524
243,603
243,669
243,956
243,1417
244,135
244,771
246,826
247,106
248,13
248,79
248,189
248,246
248,804
249,1128
249,1455
251,99
251,750
252,523
252,753
252,874
253,1
253,771
254,639
254,1268
257,880
258,167
258,236
258,776
259,47
259,188
259,358
260,243
260,706
261,0
264,8
264,437
264,838
267,284
268,524
270,221
270,1415
273,750
273,939
274,1
274,472
276,762
281,13
281,247
281,285
281,541
281,611
281,784
281,867
281,988
281,1020
281,1175
282,5
282,104
282,410
282,469
282,757
283,3
283,377
283,422
283,593
283,750
283,1078
284,3
284,101
284,103
284,410
284,562
284,750
284,1146
284,1218
284,1435
286,136
286,1150
287,101
287,444
287,1220
287,1230
289,1018
289,1319
290,61
290,850
293,79
293,98
293,147
293,797
293,1008
294,21
294,36
294,710
295,765
297,760
299,13
300,390
300,1150
301,101
302,90
302,641
303,1215
305,265
305,845
305,860
306,35
306,54
306,68
306,71
306,340
306,575
306,891
307,481
307,1032
307,1347
308,601
308,897
309,800
311,41
311,395
311,860
314,394
315,797
315,806
315,871
317,106
317,377
317,726
318,9
319,90
319,762
319,1035
321,142
322,47
322,1278
323,330
323,562
325,97
328,25
328,26
328,141
328,846
328,985
330,265
330,378
330,1138
331,269
331,522
334,385
335,94
337,201
338,37
340,108
340,656
340,777
343,248
344,53
344,432
344,1160
347,547
351,958
352,12
352,377
352,403
352,844
353,778
354,873
354,1221
355,24
355,236
355,633
355,1128
359,35
359,767
362,72
363,18
363,94
363,403
363,1221
365,18
375,2
375,6
375,7
375,8
375,22
375,25
375,31
375,56
375,117
375,142
375,189
375,224
375,235
375,516
375,710
375,762
375,861
375,1087
376,11
376,48
376,52
376,754
376,1125
377,8
377,15
377,118
377,283
377,299
377,752
377,1031
377,1174
378,78
378,431
378,500
378,519
378,532
379,5
379,236
380,27
380,214
380,574
380,662
380,753
380,1234
381,46
381,172
381,386
381,399
381,455
381,494
381,823
382,39
382,189
382,451
382,820
383,800
385,264
385,1128
386,95
386,791
387,1
387,135
387,270
387,759
387,938
387,949
387,1341
388,217
388,248
388,268
388,492
388,570
388,751
388,1323
388,1412
389,19
389,27
390,120
390,142
390,188
390,387
390,926
391,49
391,148
392,297
393,71
393,157
393,200
393,206
393,381
393,426
393,462
393,601
393,779
393,844
395,224
396,229
396,293
396,629
396,679
397,763
398,738
399,218
399,412
399,425
399,426
399,576
399,587
399,1139
400,12
400,111
400,120
400,954
400,1103
401,3
401,405
401,979
401,1312
402,610
404,146
404,252
404,431
404,760
405,306
405,1045
405,1222
407,15
407,38
407,987
407,1406
411,96
411,867
412,773
412,953
413,104
413,381
414,212
415,3
415,401
415,762
416,47
416,845
417,576
418,35
418,943
422,2
422,8
422,27
422,170
422,238
422,844
422,1242
422,1476
423,3
423,511
423,516
423,739
423,847
424,16
424,244
425,3
425,12
425,156
425,375
425,955
425,1142
426,428
428,0
428,33
428,194
428,211
428,378
428,409
428,851
429,11
429,445
429,844
431,402
431,758
431,939
432,14
434,17
434,112
434,420
434,546
434,750
434,765
434,777
434,879
435,5
435,33
435,447
437,6
437,235
437,255
437,890
438,66
438,516
439,1150
440,1044
441,946
443,293
445,245
445,917
447,399
447,610
451,0
451,48
451,375
451,472
452,620
453,71
453,381
454,1323
457,96
459,777
461,153
463,844
464,206
469,12
469,24
469,328
469,475
469,668
469,803
469,824
469,958
469,1004
469,1139
470,11
470,387
470,388
470,394
470,543
470,986
470,1146
471,0
471,580
472,2
472,9
472,91
472,212
472,1148
473,118
473,855
474,1102
475,6
475,127
475,171
475,330
475,387
475,615
475,997
475,1398
476,5
477,522
478,6
478,54
478,340
478,403
479,52
479,56
480,142
481,17
481,50
481,86
481,778
482,11
483,166
483,199
483,369
483,1289
484,659
485,119
485,994
486,117
487,12
489,899
490,223
490,1308
491,30
491,1320
493,158
493,1148
493,1277
494,1108
495,202
495,1377
497,616
498,97
499,24
499,147
500,336
500,756
501,380
501,382
501,589
501,914
501,1133
504,1300
505,1435
508,3
512,1266
513,188
513,258
513,750
513,792
514,101
516,1
516,148
516,611
516,753
516,757
516,1408
518,866
519,1218
522,21
522,199
522,223
522,385
523,410
525,1222
527,147
527,894
528,282
530,600
530,1037
533,448
533,565
533,658
533,1163
539,16
539,1143
540,5
540,35
540,855
541,1401
542,161
543,297
543,397
543,782
548,25
548,636
551,430
552,1174
557,173
557,253
557,634
557,846
562,60
562,71
562,169
562,191
562,377
562,422
562,469
562,668
563,51
563,122
563,633
563,1027
563,1230
564,1
564,284
564,309
564,407
564,855
565,30
565,36
565,125
565,188
565,797
566,609
567,340
568,119
568,473
568,736
568,753
568,767
568,1130
569,453
571,131
572,0
574,6
574,71
574,191
574,484
574,564
574,611
574,1362
575,766
576,191
576,1210
577,16
577,129
577,704
577,1043
578,35
579,158
579,827
580,34
580,194
580,352
580,763
580,1032
581,375
581,560
582,558
583,798
584,303
584,750
586,5
586,97
586,158
586,286
586,352
586,967
586,984
587,27
587,401
587,424
588,120
588,1290
589,281
590,770
590,1073
592,386
592,516
592,1341
593,1
594,1441
598,6
598,24
598,855
598,949
598,1189
599,12
599,57
600,378
601,750
601,867
602,0
602,1150
604,915
605,680
606,167
609,16
609,29
609,114
609,200
609,223
609,246
609,377
609,443
609,595
609,762
609,1456
610,142
610,162
610,189
611,751
611,789
612,147
612,166
612,352
614,11
614,699
614,788
615,671
616,97
616,199
617,1149
618,776
619,1008
620,8
620,323
621,440
621,476
623,470
623,946
624,60
633,6
633,25
634,244
635,84
636,6
636,27
636,1151
642,185
644,826
647,25
647,568
649,165
651,1249
656,2
656,101
656,446
656,1032
656,1228
656,1324
657,191
657,800
657,942
657,1233
657,1347
658,1
658,1128
659,943
659,1083
660,0
660,8
660,30
661,30
661,527
662,123
662,176
663,1072
665,6
666,28
668,50
668,224
668,235
669,47
670,677
671,121
674,9
675,754
677,791
678,440
680,46
680,489
680,844
680,1313
681,71
682,891
683,72
683,848
684,448
687,685
688,555
691,576
693,371
693,403
694,35
694,800
696,483
696,802
703,263
703,751
704,177
704,588
704,785
705,495
705,812
708,751
709,329
709,412
711,0
713,25
713,387
715,25
716,353
718,347
721,448
722,25
727,10
734,261
736,98
